-1.017,-0.55955,-0.027446,0.81613,-0.31896,-0.0044242,-0.92374,-0.042059,-0.8785,0.7588,-4.0481,3.9285,0
-1.018,-0.55991,-0.027055,0.82226,-0.3201,-0.0043474,-0.92728,-0.041924,-0.89718,0.77233,-4.1198,3.995,0
-1.019,-0.56026,-0.026668,0.8283,-0.32126,-0.004273,-0.93074,-0.041773,-0.91598,0.78585,-4.1915,4.0614,0
-1.02,-0.56061,-0.026286,0.83426,-0.32243,-0.0042008,-0.93412,-0.041605,-0.9349,0.79939,-4.2631,4.1276,0
-1.021,-0.56095,-0.025911,0.84014,-0.32362,-0.0041306,-0.93742,-0.041422,-0.95393,0.81293,-4.3347,4.1937,0
-1.022,-0.56128,-0.025542,0.84593,-0.32481,-0.0040623,-0.94064,-0.041224,-0.97308,0.82648,-4.4063,4.2597,0
-1.023,-0.56161,-0.02518,0.85164,-0.32602,-0.0039956,-0.94379,-0.041013,-0.99235,0.84004,-4.4779,4.3256,0
-1.024,-0.56193,-0.024824,0.85728,-0.32724,-0.0039305,-0.94686,-0.04079,-1.0117,0.8536,-4.5494,4.3913,0
-1.025,-0.56224,-0.024473,0.86284,-0.32846,-0.003867,-0.94986,-0.040554,-1.0312,0.86718,-4.6209,4.4569,0
-1.026,-0.56255,-0.02413,0.86832,-0.3297,-0.003805,-0.95279,-0.040307,-1.0508,0.88076,-4.6924,4.5224,0
-1.027,-0.56285,-0.023792,0.87373,-0.33095,-0.0037443,-0.95565,-0.04005,-1.0706,0.89435,-4.7639,4.5877,0
-1.028,-0.56315,-0.02346,0.87907,-0.33221,-0.003685,-0.95844,-0.039782,-1.0904,0.90795,-4.8354,4.6529,0
-1.029,-0.56344,-0.023134,0.88433,-0.33348,-0.003627,-0.96116,-0.039506,-1.1104,0.92155,-4.9069,4.718,0
-1.03,-0.56372,-0.022815,0.88953,-0.33476,-0.0035703,-0.96382,-0.03922,-1.1304,0.93516,-4.9783,4.783,0
-1.031,-0.564,-0.022501,0.89466,-0.33604,-0.0035147,-0.96641,-0.038927,-1.1506,0.94878,-5.0497,4.8479,0
-1.032,-0.56427,-0.022194,0.89972,-0.33734,-0.0034603,-0.96893,-0.038626,-1.1709,0.96241,-5.1211,4.9127,0
-1.033,-0.56454,-0.021892,0.90471,-0.33864,-0.003407,-0.97139,-0.038319,-1.1913,0.97605,-5.1925,4.9773,0
-1.034,-0.5648,-0.021596,0.90963,-0.33995,-0.0033548,-0.97379,-0.038004,-1.2118,0.98969,-5.2639,5.0418,0
-1.035,-0.56505,-0.021306,0.9145,-0.34127,-0.0033036,-0.97613,-0.037684,-1.2324,1.0033,-5.3353,5.1062,0
-1.036,-0.5653,-0.021022,0.9193,-0.3426,-0.0032534,-0.97841,-0.037359,-1.2531,1.017,-5.4066,5.1706,0
-1.037,-0.56555,-0.020743,0.92404,-0.34393,-0.0032042,-0.98063,-0.037028,-1.2739,1.0307,-5.478,5.2348,0
-1.038,-0.56579,-0.02047,0.92872,-0.34527,-0.0031559,-0.98279,-0.036693,-1.2948,1.0443,-5.5493,5.2988,0
-1.039,-0.56602,-0.020203,0.93333,-0.34662,-0.0031086,-0.98489,-0.036353,-1.3158,1.058,-5.6207,5.3628,0
-1.04,-0.56625,-0.019941,0.93789,-0.34797,-0.0030621,-0.98694,-0.03601,-1.337,1.0717,-5.692,5.4267,0
-1.041,-0.56647,-0.019685,0.9424,-0.34933,-0.0030164,-0.98893,-0.035663,-1.3582,1.0854,-5.7633,5.4905,0
-1.042,-0.56669,-0.019435,0.94684,-0.35069,-0.0029716,-0.99087,-0.035313,-1.3796,1.0991,-5.8347,5.5542,0
-1.043,-0.5669,-0.01919,0.95123,-0.35206,-0.0029276,-0.99276,-0.03496,-1.401,1.1128,-5.906,5.6178,0
-1.044,-0.56711,-0.01895,0.95557,-0.35343,-0.0028843,-0.99459,-0.034605,-1.4226,1.1265,-5.9773,5.6813,0
-1.045,-0.56731,-0.018715,0.95985,-0.35481,-0.0028418,-0.99638,-0.034248,-1.4442,1.1402,-6.0487,5.7447,0
-1.046,-0.56751,-0.018486,0.96408,-0.3562,-0.0028,-0.99811,-0.033889,-1.466,1.154,-6.12,5.808,0
-1.047,-0.5677,-0.018262,0.96826,-0.35758,-0.002759,-0.99979,-0.033529,-1.4878,1.1677,-6.1914,5.8713,0
-1.048,-0.56789,-0.018044,0.97239,-0.35898,-0.0027186,-1.0014,-0.033167,-1.5098,1.1814,-6.2627,5.9344,0
-1.049,-0.56807,-0.01783,0.97647,-0.36037,-0.0026789,-1.003,-0.032804,-1.5318,1.1952,-6.3341,5.9974,0
-1.05,-0.56825,-0.017622,0.98049,-0.36177,-0.0026398,-1.0046,-0.03244,-1.554,1.2089,-6.4055,6.0604,0
-1.051,-0.56842,-0.017418,0.98447,-0.36317,-0.0026014,-1.0061,-0.032076,-1.5762,1.2227,-6.4768,6.1233,0
-1.052,-0.56859,-0.01722,0.98841,-0.36458,-0.0025636,-1.0075,-0.031712,-1.5986,1.2364,-6.5482,6.1861,0
-1.053,-0.56876,-0.017026,0.99229,-0.36599,-0.0025264,-1.0089,-0.031347,-1.621,1.2502,-6.6196,6.2488,0
-1.054,-0.56892,-0.016838,0.99614,-0.3674,-0.0024898,-1.0103,-0.030982,-1.6436,1.264,-6.6911,6.3115,0
-1.055,-0.56907,-0.016654,0.99993,-0.36881,-0.0024538,-1.0116,-0.030618,-1.6662,1.2778,-6.7625,6.3741,0
-1.056,-0.56922,-0.016475,1.0037,-0.37023,-0.0024183,-1.0129,-0.030254,-1.6889,1.2916,-6.834,6.4366,0
-1.057,-0.56937,-0.0163,1.0074,-0.37165,-0.0023834,-1.0141,-0.029891,-1.7118,1.3054,-6.9054,6.499,0
-1.058,-0.56951,-0.016131,1.0111,-0.37307,-0.002349,-1.0153,-0.029529,-1.7347,1.3192,-6.9769,6.5614,0
-1.059,-0.56965,-0.015966,1.0147,-0.37449,-0.0023151,-1.0165,-0.029167,-1.7577,1.333,-7.0484,6.6237,0
-1.06,-0.56979,-0.015805,1.0183,-0.37592,-0.0022817,-1.0176,-0.028807,-1.7809,1.3468,-7.12,6.6859,0
-1.061,-0.56992,-0.015649,1.0218,-0.37735,-0.0022489,-1.0187,-0.028448,-1.8041,1.3606,-7.1915,6.7481,0
-1.062,-0.57004,-0.015498,1.0253,-0.37877,-0.0022165,-1.0197,-0.02809,-1.8274,1.3744,-7.2631,6.8102,0
-1.063,-0.57017,-0.015351,1.0288,-0.3802,-0.0021846,-1.0207,-0.027734,-1.8508,1.3882,-7.3348,6.8722,0
-1.064,-0.57028,-0.015208,1.0322,-0.38163,-0.0021531,-1.0217,-0.02738,-1.8743,1.4021,-7.4064,6.9342,0
-1.065,-0.5704,-0.01507,1.0356,-0.38306,-0.0021221,-1.0226,-0.027027,-1.8979,1.4159,-7.4781,6.9961,0
-1.065,-0.51248,0.017223,1.0389,-0.3845,-0.0020916,-1.0235,-0.026676,-1.9216,1.4297,-7.5498,7.058,0
-1.13,-0.52556,0.03695,1.0416,-0.38627,-0.0024913,-1.0236,-0.026325,-1.9358,1.4227,-7.6023,7.0891,0
-1.159,-0.53127,0.045674,1.045,-0.38793,-0.00265,-1.0241,-0.02605,-1.9518,1.4274,-7.6532,7.1287,0
-1.172,-0.53379,0.049547,1.0487,-0.38955,-0.0026806,-1.0246,-0.025807,-1.9687,1.4372,-7.7035,7.172,0
-1.178,-0.53492,0.051292,1.0524,-0.39114,-0.0026566,-1.0253,-0.025575,-1.986,1.4493,-7.7537,7.217,0
-1.181,-0.53544,0.052102,1.0562,-0.39272,-0.0026134,-1.0259,-0.025347,-2.0035,1.4624,-7.8038,7.2627,0
-1.182,-0.5357,0.052499,1.0599,-0.3943,-0.0025656,-1.0265,-0.02512,-2.0212,1.476,-7.8538,7.3086,0
-1.183,-0.53585,0.052723,1.0636,-0.39587,-0.0025193,-1.0271,-0.024891,-2.039,1.4898,-7.9039,7.3546,0
-1.183,-0.47451,0.077965,1.0673,-0.39743,-0.0024752,-1.0276,-0.024661,-2.0569,1.5036,-7.9539,7.4006,0
-1.27,-0.48304,0.093442,1.0704,-0.39925,-0.0029429,-1.0274,-0.024429,-2.0649,1.4956,-7.9855,7.4162,0
-1.317,-0.48746,0.10076,1.0745,-0.40098,-0.0031729,-1.0274,-0.024284,-2.0752,1.498,-8.0177,7.4405,0
-1.343,-0.48982,0.10427,1.0793,-0.40268,-0.0032459,-1.0276,-0.02418,-2.087,1.5058,-8.0509,7.4696,0
-1.357,-0.49111,0.10601,1.0843,-0.40436,-0.0032324,-1.0279,-0.024096,-2.0997,1.5164,-8.0847,7.5014,0
-1.365,-0.49183,0.10694,1.0895,-0.40603,-0.0031782,-1.0283,-0.024019,-2.113,1.5286,-8.1191,7.5347,0
-1.369,-0.49224,0.10749,1.0947,-0.40768,-0.0031078,-1.0286,-0.023941,-2.1266,1.5415,-8.1537,7.5686,0
-1.371,-0.49248,0.1079,1.0998,-0.40932,-0.0030342,-1.0289,-0.023859,-2.1404,1.5549,-8.1884,7.603,0
-1.372,-0.49262,0.10825,1.1049,-0.41095,-0.0029631,-1.0292,-0.023772,-2.1544,1.5686,-8.2232,7.6374,0
-1.373,-0.49269,0.10842,1.11,-0.41257,-0.0028965,-1.0295,-0.023679,-2.1685,1.5824,-8.258,7.6719,0
-1.373,-0.42758,0.12155,1.115,-0.41418,-0.0028346,-1.0298,-0.02358,-2.1828,1.5963,-8.2929,7.7064,0
-1.449,-0.43282,0.14744,1.1195,-0.41596,-0.0033613,-1.0292,-0.023475,-2.1861,1.5866,-8.3103,7.7108,0
-1.501,-0.43526,0.15061,1.1246,-0.41767,-0.0036593,-1.029,-0.023431,-2.1915,1.59,-8.3242,7.7227,0
-1.541,-0.43718,0.1486,1.1305,-0.41936,-0.0038026,-1.0289,-0.023424,-2.1987,1.5979,-8.3402,7.7395,0
-1.57,-0.43873,0.14638,1.137,-0.42104,-0.0038336,-1.0289,-0.023443,-2.2074,1.6078,-8.3594,7.7598,0
-1.591,-0.43998,0.14438,1.1438,-0.42272,-0.0037891,-1.029,-0.023475,-2.2174,1.619,-8.3812,7.7828,0
-1.607,-0.44097,0.14275,1.1509,-0.42439,-0.0036984,-1.0291,-0.023514,-2.2283,1.6309,-8.405,7.8076,0
-1.619,-0.44174,0.1415,1.1582,-0.42605,-0.0035815,-1.0292,-0.023554,-2.2401,1.6434,-8.4305,7.8338,0
-1.627,-0.44232,0.14063,1.1656,-0.42769,-0.003453,-1.0293,-0.023593,-2.2524,1.6563,-8.4572,7.861,0
-1.633,-0.44274,0.14007,1.173,-0.42932,-0.003324,-1.0294,-0.023625,-2.2653,1.6695,-8.4847,7.8889,0
-1.637,-0.44303,0.13977,1.1805,-0.43093,-0.0031997,-1.0295,-0.023651,-2.2786,1.6829,-8.5129,7.9172,0
-1.64,-0.4432,0.13969,1.1878,-0.43254,-0.0030837,-1.0296,-0.023669,-2.2921,1.6965,-8.5414,7.9458,0
-1.641,-0.44328,0.13977,1.1951,-0.43413,-0.0029769,-1.0296,-0.023678,-2.306,1.7102,-8.5703,7.9745,0
-1.641,-0.3771,0.1353,1.2024,-0.4357,-0.0028811,-1.0296,-0.023677,-2.32,1.7241,-8.5992,8.0033,0
-1.714,-0.374,0.16614,1.2093,-0.43739,-0.003378,-1.029,-0.023666,-2.3213,1.7122,-8.6122,8.0032,0
-1.736,-0.37391,0.16933,1.2166,-0.43901,-0.0037151,-1.0285,-0.0237,-2.3241,1.7137,-8.6186,8.0081,0
-1.753,-0.37445,0.16871,1.2241,-0.44063,-0.0039857,-1.0281,-0.023738,-2.3278,1.7175,-8.6251,8.0148,0
-1.773,-0.37528,0.16744,1.2318,-0.44224,-0.0041995,-1.0277,-0.023777,-2.3322,1.7224,-8.6326,8.0228,0
-1.796,-0.37648,0.16584,1.2397,-0.44386,-0.0043481,-1.0273,-0.02382,-2.3374,1.7282,-8.6417,8.0325,0
-1.824,-0.37816,0.16401,1.2478,-0.44547,-0.0044229,-1.027,-0.023867,-2.3438,1.7352,-8.6526,8.0441,0
-1.858,-0.38054,0.16192,1.2563,-0.44709,-0.004412,-1.0268,-0.023921,-2.3516,1.7438,-8.6659,8.0581,0
-1.883,-0.38241,0.16066,1.2652,-0.44871,-0.0043036,-1.0267,-0.023987,-2.3611,1.7541,-8.6821,8.0752,0
-1.899,-0.38384,0.15942,1.2744,-0.45033,-0.0041343,-1.0266,-0.024057,-2.372,1.766,-8.7004,8.0945,0
-1.909,-0.38488,0.15842,1.2837,-0.45194,-0.0039393,-1.0265,-0.024125,-2.3839,1.7787,-8.7203,8.1151,0
-1.916,-0.38558,0.15773,1.2931,-0.45353,-0.0037409,-1.0264,-0.024186,-2.3965,1.7919,-8.7413,8.1367,0
-1.92,-0.386,0.15734,1.3024,-0.45511,-0.0035498,-1.0263,-0.024239,-2.4097,1.8054,-8.7631,8.1588,0
-1.922,-0.3862,0.1572,1.3116,-0.45668,-0.0033732,-1.0262,-0.024282,-2.4233,1.8191,-8.7854,8.1812,0
-1.923,-0.38625,0.15726,1.3208,-0.45822,-0.0032141,-1.0261,-0.024315,-2.4372,1.8329,-8.8079,8.2037,0
-1.923,-0.32389,0.13446,1.3298,-0.45976,-0.0030725,-1.0259,-0.024336,-2.4513,1.8468,-8.8305,8.2261,0
-1.982,-0.31267,0.16052,1.3388,-0.46132,-0.003539,-1.0251,-0.024347,-2.4498,1.8336,-8.8386,8.2223,0
-1.988,-0.3104,0.16558,1.3479,-0.46284,-0.0039477,-1.0244,-0.024382,-2.449,1.8305,-8.8388,8.2202,0
-1.984,-0.30994,0.16669,1.3569,-0.46434,-0.0043502,-1.0237,-0.02441,-2.4482,1.8291,-8.8372,8.2182,0
-1.977,-0.30985,0.16703,1.3657,-0.46583,-0.0047598,-1.023,-0.024424,-2.4471,1.8279,-8.8351,8.2159,0
-1.969,-0.30983,0.16726,1.3743,-0.4673,-0.0051833,-1.0222,-0.024423,-2.4458,1.8265,-8.8325,8.2132,0
-1.961,-0.30984,0.16747,1.3826,-0.46876,-0.0056249,-1.0215,-0.024408,-2.4442,1.8247,-8.8296,8.2101,0
-1.952,-0.30988,0.16767,1.3906,-0.47019,-0.0060872,-1.0207,-0.02438,-2.4422,1.8227,-8.8262,8.2067,0
-1.943,-0.30994,0.16788,1.3985,-0.47161,-0.0065756,-1.0199,-0.024337,-2.4399,1.8203,-8.8224,8.2028,0
-1.933,-0.31004,0.16809,1.4061,-0.47301,-0.0070934,-1.0191,-0.024281,-2.4373,1.8175,-8.8182,8.1985,0
-1.923,-0.31015,0.16831,1.4134,-0.47438,-0.0076471,-1.0182,-0.024213,-2.4342,1.8144,-8.8136,8.1937,0
-1.913,-0.3103,0.16851,1.4205,-0.47573,-0.0082412,-1.0173,-0.024132,-2.4308,1.8109,-8.8085,8.1886,0
-1.902,-0.31049,0.1687,1.4273,-0.47705,-0.00888,-1.0164,-0.02404,-2.4271,1.807,-8.803,8.183,0
-1.891,-0.31071,0.16889,1.4339,-0.47833,-0.0095727,-1.0155,-0.023937,-2.4229,1.8027,-8.797,8.1769,0
-1.88,-0.31096,0.16907,1.4402,-0.47958,-0.010325,-1.0145,-0.023822,-2.4183,1.798,-8.7906,8.1704,0
-1.869,-0.31124,0.16924,1.4463,-0.48078,-0.011145,-1.0135,-0.023697,-2.4133,1.7929,-8.7838,8.1634,0
-1.858,-0.31156,0.16938,1.4522,-0.48195,-0.012039,-1.0124,-0.023563,-2.4079,1.7874,-8.7765,8.1561,0
-1.847,-0.31191,0.1695,1.4578,-0.48306,-0.013016,-1.0113,-0.023419,-2.4021,1.7816,-8.7689,8.1484,0
-1.835,-0.31229,0.16961,1.4631,-0.48412,-0.014085,-1.0101,-0.023267,-2.3959,1.7753,-8.7609,8.1403,0
-1.824,-0.31268,0.16972,1.4683,-0.48513,-0.015264,-1.0088,-0.023107,-2.3893,1.7686,-8.7524,8.1317,0
-1.813,-0.31311,0.1698,1.4732,-0.48606,-0.016559,-1.0075,-0.022938,-2.3824,1.7616,-8.7436,8.1229,0
-1.802,-0.31355,0.16987,1.4779,-0.48693,-0.017983,-1.0061,-0.022763,-2.3751,1.7542,-8.7345,8.1136,0
-1.791,-0.31401,0.16991,1.4823,-0.48772,-0.019552,-1.0046,-0.022581,-2.3674,1.7465,-8.725,8.1041,0
-1.78,-0.31448,0.16995,1.4865,-0.48843,-0.021283,-1.0031,-0.022393,-2.3594,1.7384,-8.7152,8.0942,0
-1.769,-0.31496,0.16998,1.4906,-0.48903,-0.023195,-1.0014,-0.0222,-2.3511,1.73,-8.7051,8.0841,0
-1.758,-0.31545,0.16999,1.4944,-0.48953,-0.02531,-0.99965,-0.022001,-2.3424,1.7213,-8.6947,8.0736,0
-1.748,-0.31594,0.17,1.498,-0.48992,-0.027651,-0.99776,-0.021797,-2.3334,1.7122,-8.6841,8.0629,0
-1.738,-0.31644,0.16999,1.5014,-0.49017,-0.030236,-0.99573,-0.021588,-2.3241,1.7029,-8.6732,8.0519,0
-1.728,-0.31694,0.16996,1.5047,-0.49029,-0.03309,-0.99357,-0.021376,-2.3146,1.6933,-8.662,8.0407,0
-1.718,-0.31743,0.16993,1.5077,-0.49025,-0.036243,-0.99125,-0.021161,-2.3048,1.6835,-8.6507,8.0294,0
-1.709,-0.31792,0.16989,1.5106,-0.49003,-0.039729,-0.98875,-0.020942,-2.2948,1.6734,-8.6392,8.0178,0
