0.484,-0.37006,0.10747,0.11222,0.13626,-0.70302,-0.29489,-0.0063117,0.22259,-0.12469,0.78459,-0.68668,0
0.494,-0.36627,0.1088,0.097444,0.15336,-0.72661,-0.2994,-0.0017255,0.2367,-0.13559,0.84207,-0.74096,0
0.502,-0.36327,0.10988,0.082822,0.1702,-0.74926,-0.30444,0.0026262,0.25087,-0.14714,0.90075,-0.79702,0
0.508,-0.36109,0.11068,0.068389,0.18668,-0.77087,-0.31002,0.0067416,0.26505,-0.15935,0.96047,-0.85477,0
0.511,-0.35972,0.11119,0.054175,0.20272,-0.79139,-0.31611,0.01062,0.2792,-0.17223,1.0211,-0.91415,0
0.512,-0.35915,0.1114,0.040236,0.21824,-0.81077,-0.32269,0.014253,0.29326,-0.18577,1.0825,-0.97501,0
0.512,-0.3267,0.053461,0.026603,0.23318,-0.82897,-0.32972,0.017642,0.30718,-0.19996,1.1444,-1.0372,0
0.545,-0.32736,0.051003,0.014517,0.2494,-0.84838,-0.33669,0.020795,0.31472,-0.20974,1.1807,-1.0757,0
0.576,-0.32832,0.048374,0.0020641,0.26488,-0.86636,-0.3442,0.023943,0.32238,-0.21996,1.2178,-1.1154,0
0.606,-0.32966,0.045505,-0.010704,0.2796,-0.88295,-0.35217,0.02707,0.33011,-0.23064,1.2557,-1.1562,0
0.634,-0.3314,0.042329,-0.023759,0.29357,-0.89824,-0.36055,0.030166,0.33788,-0.2418,1.2942,-1.1981,0
0.661,-0.3336,0.038781,-0.037053,0.30676,-0.91226,-0.36927,0.033216,0.34562,-0.25343,1.3333,-1.2411,0
0.686,-0.33626,0.0348,-0.050556,0.31914,-0.92505,-0.37826,0.036214,0.35328,-0.26552,1.3728,-1.285,0
0.711,-0.33938,0.030338,-0.06422,0.33069,-0.93666,-0.38746,0.039147,0.3608,-0.27805,1.4124,-1.3297,0
0.735,-0.34296,0.025347,-0.078037,0.34137,-0.94711,-0.39682,0.042017,0.36813,-0.29098,1.4521,-1.375,0
0.759,-0.34696,0.019795,-0.091979,0.35116,-0.95645,-0.40627,0.044818,0.37521,-0.30426,1.4917,-1.4207,0
0.783,-0.35133,0.013656,-0.10604,0.36003,-0.96471,-0.41575,0.047551,0.382,-0.31785,1.5309,-1.4668,0
0.807,-0.35602,0.0069157,-0.1202,0.36796,-0.97191,-0.4252,0.050217,0.38846,-0.33168,1.5697,-1.5129,0
0.831,-0.36095,-0.0004205,-0.13447,0.37491,-0.9781,-0.43458,0.052816,0.39453,-0.34569,1.6077,-1.5589,0
0.857,-0.36597,-0.0082647,-0.14882,0.38089,-0.98332,-0.44382,0.055351,0.40019,-0.35979,1.6449,-1.6045,0
0.884,-0.37104,-0.01665,-0.16329,0.38587,-0.9876,-0.45289,0.057832,0.40542,-0.37393,1.6812,-1.6497,0
0.912,-0.37614,-0.02561,-0.17789,0.38987,-0.99099,-0.46174,0.060264,0.41019,-0.38804,1.7164,-1.6942,0
0.942,-0.38125,-0.035173,-0.19264,0.39286,-0.99351,-0.47033,0.062652,0.4145,-0.40205,1.7504,-1.7379,0
0.974,-0.38617,-0.045205,-0.20755,0.39484,-0.99519,-0.47863,0.065005,0.41833,-0.41588,1.783,-1.7806,0
1.008,-0.39082,-0.055647,-0.22266,0.3958,-0.99606,-0.48661,0.067332,0.42169,-0.42948,1.8144,-1.8221,0
1.044,-0.39511,-0.066438,-0.23799,0.39576,-0.99615,-0.49425,0.06964,0.42459,-0.4428,1.8443,-1.8625,0
1.083,-0.39895,-0.07751,-0.25358,0.39472,-0.99548,-0.50154,0.071937,0.42704,-0.45578,1.8727,-1.9015,0
1.124,-0.40229,-0.088809,-0.26947,0.39268,-0.99407,-0.50846,0.074232,0.42905,-0.4684,1.8998,-1.9391,0
1.168,-0.40506,-0.10025,-0.28569,0.38967,-0.99194,-0.51502,0.076533,0.43066,-0.48062,1.9254,-1.9753,0
1.214,-0.40722,-0.11178,-0.30229,0.38568,-0.98909,-0.5212,0.078847,0.43188,-0.49244,1.9496,-2.0101,0
1.263,-0.40871,-0.12331,-0.31929,0.38073,-0.98554,-0.52702,0.081181,0.43274,-0.50382,1.9724,-2.0435,0
1.314,-0.40952,-0.13478,-0.33674,0.37481,-0.98128,-0.53248,0.083541,0.43327,-0.51477,1.9939,-2.0754,0
1.367,-0.40962,-0.14609,-0.35467,0.36795,-0.9763,-0.5376,0.085932,0.43351,-0.52527,2.0142,-2.1059,0
1.423,-0.40901,-0.15716,-0.3731,0.36013,-0.97059,-0.5424,0.088356,0.43347,-0.53531,2.0331,-2.135,0
1.481,-0.4077,-0.16792,-0.39207,0.35137,-0.96414,-0.54691,0.09082,0.43319,-0.54492,2.051,-2.1627,0
1.541,-0.40568,-0.1783,-0.41162,0.34166,-0.9569,-0.55114,0.093326,0.4327,-0.55408,2.0677,-2.1891,0
1.602,-0.403,-0.1882,-0.43177,0.331,-0.94887,-0.55513,0.095878,0.43204,-0.5628,2.0834,-2.2141,0
1.665,-0.3997,-0.19753,-0.45251,0.31939,-0.93999,-0.55892,0.098472,0.43125,-0.57108,2.098,-2.2378,0
1.729,-0.39586,-0.20666,-0.47388,0.30683,-0.93023,-0.56255,0.10111,0.43035,-0.57891,2.1116,-2.2602,0
1.791,-0.39148,-0.21629,-0.49588,0.2933,-0.91953,-0.56607,0.10379,0.42942,-0.58625,2.1243,-2.2811,0
1.851,-0.38658,-0.22636,-0.51842,0.27876,-0.9078,-0.56952,0.10651,0.42861,-0.59287,2.1356,-2.2999,0
1.908,-0.38119,-0.23674,-0.54144,0.26317,-0.89496,-0.57296,0.10924,0.42811,-0.59855,2.1453,-2.3157,0
1.956,-0.3763,-0.2456,-0.56485,0.24654,-0.88094,-0.57647,0.11198,0.42814,-0.60309,2.1532,-2.3281,0
1.989,-0.37326,-0.25084,-0.58847,0.22901,-0.86581,-0.58011,0.11469,0.42884,-0.60648,2.1592,-2.3369,0
2.011,-0.37177,-0.25319,-0.6121,0.21089,-0.84982,-0.58398,0.11731,0.43013,-0.60901,2.164,-2.3429,0
2.025,-0.37146,-0.2534,-0.63557,0.19245,-0.83319,-0.58811,0.11981,0.43189,-0.61094,2.168,-2.3471,0
2.033,-0.37196,-0.25215,-0.65878,0.17388,-0.81609,-0.59253,0.12217,0.434,-0.6125,2.1715,-2.35,0
2.038,-0.37301,-0.24993,-0.68167,0.15533,-0.79867,-0.59724,0.12437,0.43637,-0.61385,2.1747,-2.3522,0
2.042,-0.37435,-0.24719,-0.7042,0.13686,-0.781,-0.60225,0.1264,0.4389,-0.61511,2.1779,-2.3541,0
2.046,-0.3758,-0.24427,-0.72638,0.11851,-0.76311,-0.60753,0.12828,0.44152,-0.61637,2.1811,-2.356,0
2.05,-0.37727,-0.24133,-0.74822,0.10026,-0.74499,-0.6131,0.13,0.44421,-0.61768,2.1845,-2.3579,0
2.055,-0.37871,-0.23844,-0.76973,0.082105,-0.72663,-0.61893,0.13157,0.44694,-0.61906,2.188,-2.3601,0
2.061,-0.3801,-0.23567,-0.79095,0.064008,-0.708,-0.62505,0.13301,0.4497,-0.62053,2.1917,-2.3626,0
2.068,-0.38142,-0.23302,-0.8119,0.045934,-0.68903,-0.63146,0.13431,0.4525,-0.62211,2.1957,-2.3653,0
2.076,-0.38267,-0.23049,-0.83259,0.027843,-0.66969,-0.63816,0.1355,0.45536,-0.6238,2.1999,-2.3684,0
2.086,-0.38387,-0.22805,-0.85306,0.0096957,-0.64991,-0.64518,0.13656,0.45828,-0.62561,2.2044,-2.3717,0
2.097,-0.38499,-0.22574,-0.87335,-0.0085708,-0.62961,-0.65254,0.13753,0.46128,-0.62756,2.2092,-2.3755,0
2.109,-0.38607,-0.22348,-0.89347,-0.027001,-0.60869,-0.66028,0.1384,0.46438,-0.62966,2.2143,-2.3796,0
2.123,-0.38713,-0.22125,-0.91344,-0.045642,-0.58709,-0.66844,0.13917,0.46762,-0.63193,2.2198,-2.3841,0
2.139,-0.38814,-0.21906,-0.93332,-0.064566,-0.56468,-0.67705,0.13987,0.47103,-0.63439,2.2257,-2.389,0
2.156,-0.38911,-0.21687,-0.95313,-0.08385,-0.54131,-0.68619,0.14049,0.47463,-0.63707,2.2321,-2.3946,0
2.175,-0.39009,-0.2146,-0.97289,-0.10355,-0.51686,-0.69593,0.14105,0.4785,-0.64002,2.2391,-2.4006,0
2.197,-0.39106,-0.21223,-0.99265,-0.12376,-0.49116,-0.70635,0.14154,0.4827,-0.64328,2.2469,-2.4074,0
2.222,-0.39203,-0.20971,-1.0125,-0.14461,-0.46395,-0.71758,0.14198,0.48729,-0.64693,2.2555,-2.4151,0
2.25,-0.39301,-0.20696,-1.0324,-0.16621,-0.43496,-0.72977,0.14238,0.49241,-0.65106,2.2651,-2.4238,0
2.282,-0.39405,-0.20381,-1.0524,-0.18872,-0.40385,-0.74311,0.14274,0.49821,-0.65582,2.2762,-2.4338,0
2.32,-0.39518,-0.20006,-1.0727,-0.21232,-0.37021,-0.75784,0.14308,0.50494,-0.66138,2.289,-2.4454,0
2.361,-0.39557,-0.19667,-1.0934,-0.23725,-0.33344,-0.7743,0.14341,0.51292,-0.66804,2.3042,-2.4593,0
2.391,-0.39685,-0.19314,-1.1144,-0.26369,-0.293,-0.79287,0.14374,0.52313,-0.67608,2.3225,-2.4754,0
2.405,-0.39975,-0.1893,-1.1356,-0.29153,-0.2487,-0.81385,0.14403,0.53665,-0.68598,2.3448,-2.4942,0
2.41,-0.40095,-0.18781,-1.1567,-0.32042,-0.20072,-0.8374,0.14425,0.55499,-0.69851,2.373,-2.5165,0
2.41,-0.35653,-0.13833,-1.1776,-0.34963,-0.14989,-0.86341,0.14439,0.58153,-0.71467,2.409,-2.5422,0
2.414,-0.35596,-0.1385,-1.1983,-0.3652,-0.12351,-0.87854,0.14444,0.59463,-0.72832,2.4361,-2.5697,0
2.414,-0.31173,-0.08884,-1.2188,-0.37968,-0.098427,-0.8934,0.1444,0.61184,-0.74394,2.4665,-2.5986,0
2.496,-0.28858,-0.10588,-1.2392,-0.38269,-0.097013,-0.89598,0.14428,0.6001,-0.74978,2.4733,-2.623,0
2.545,-0.27653,-0.11281,-1.2599,-0.38625,-0.09405,-0.89954,0.14424,0.59902,-0.7548,2.4801,-2.6359,0
2.56,-0.27579,-0.11278,-1.2808,-0.39009,-0.090293,-0.90357,0.14423,0.60354,-0.75967,2.4871,-2.6433,0
2.572,-0.27649,-0.1119,-1.3015,-0.39405,-0.086192,-0.90775,0.14416,0.60923,-0.76499,2.4947,-2.6505,0
2.584,-0.27741,-0.11084,-1.3221,-0.39813,-0.081782,-0.91208,0.14403,0.61563,-0.7709,2.503,-2.6583,0
2.596,-0.27834,-0.10974,-1.3425,-0.4023,-0.0771,-0.91652,0.14384,0.6227,-0.77749,2.5121,-2.6669,0
2.609,-0.27915,-0.10864,-1.3628,-0.40652,-0.07222,-0.92105,0.1436,0.63043,-0.78479,2.5219,-2.6763,0
2.622,-0.27989,-0.10754,-1.383,-0.41077,-0.06719,-0.92563,0.14331,0.6389,-0.79288,2.5325,-2.6865,0
2.635,-0.28049,-0.10648,-1.403,-0.415,-0.062097,-0.93024,0.14297,0.64811,-0.80179,2.5438,-2.6975,0
2.648,-0.28091,-0.10549,-1.4229,-0.41917,-0.057033,-0.93482,0.14259,0.65807,-0.81152,2.5558,-2.7093,0
2.66,-0.28117,-0.1046,-1.4427,-0.42324,-0.052081,-0.93933,0.14216,0.66877,-0.82209,2.5685,-2.7218,0
2.671,-0.2812,-0.10385,-1.4624,-0.42716,-0.047341,-0.94372,0.14169,0.68014,-0.83345,2.5817,-2.735,0
2.681,-0.28104,-0.10327,-1.4819,-0.4309,-0.042887,-0.94795,0.14117,0.69215,-0.84552,2.5953,-2.7486,0
2.689,-0.28072,-0.10288,-1.5012,-0.43444,-0.038768,-0.95198,0.14062,0.70473,-0.85826,2.6091,-2.7626,0
2.694,-0.28043,-0.10267,-1.5203,-0.43775,-0.035024,-0.9558,0.14001,0.7178,-0.87155,2.6231,-2.7768,0
2.696,-0.27999,-0.1027,-1.5391,-0.44084,-0.031675,-0.95939,0.13937,0.73119,-0.88528,2.637,-2.7911,0
2.696,-0.25091,-0.043863,-1.5577,-0.4437,-0.028733,-0.96273,0.13867,0.74475,-0.89928,2.6507,-2.8052,0
2.743,-0.23077,-0.054829,-1.5767,-0.44419,-0.032446,-0.96172,0.13792,0.72187,-0.89012,2.6398,-2.808,0
2.76,-0.22212,-0.059347,-1.5956,-0.44424,-0.036769,-0.96052,0.1372,0.70699,-0.8796,2.6281,-2.8007,0
2.757,-0.22188,-0.05927,-1.6142,-0.44392,-0.041643,-0.95907,0.13645,0.69567,-0.86838,2.6163,-2.789,0
2.754,-0.22256,-0.05883,-1.6325,-0.44332,-0.046985,-0.95738,0.13566,0.68455,-0.85696,2.6048,-2.7772,0
2.753,-0.22342,-0.058435,-1.6504,-0.44245,-0.052741,-0.95547,0.13482,0.67355,-0.84557,2.5936,-2.7657,0
2.754,-0.22445,-0.058067,-1.6681,-0.44135,-0.058835,-0.95339,0.13394,0.66289,-0.83444,2.5831,-2.7547,0
2.756,-0.22559,-0.05772,-1.6855,-0.44006,-0.065158,-0.95121,0.13302,0.65275,-0.82378,2.5734,-2.7444,0
2.76,-0.22676,-0.05742,-1.7026,-0.43864,-0.07161,-0.94897,0.13207,0.64322,-0.81372,2.5644,-2.7349,0
2.764,-0.22796,-0.057126,-1.7196,-0.43715,-0.078058,-0.94676,0.13109,0.63444,-0.80438,2.5563,-2.7262,0
2.769,-0.22908,-0.056884,-1.7363,-0.43562,-0.084417,-0.9446,0.13009,0.62637,-0.7958,2.549,-2.7184,0
2.774,-0.23015,-0.056657,-1.7529,-0.43412,-0.09059,-0.94255,0.12907,0.61905,-0.78799,2.5425,-2.7115,0
2.779,-0.23112,-0.056459,-1.7693,-0.43267,-0.096518,-0.94064,0.12802,0.61245,-0.78094,2.5368,-2.7053,0
2.784,-0.23199,-0.056283,-1.7855,-0.4313,-0.10216,-0.93889,0.12696,0.60651,-0.7746,2.5317,-2.6998,0
2.789,-0.23278,-0.056122,-1.8015,-0.43003,-0.10748,-0.9373,0.12588,0.60119,-0.76892,2.5272,-2.6949,0
2.794,-0.23348,-0.055972,-1.8173,-0.42887,-0.11245,-0.93588,0.12478,0.59646,-0.76387,2.5232,-2.6906,0
2.798,-0.23412,-0.055827,-1.833,-0.42784,-0.11707,-0.93465,0.12367,0.59228,-0.7594,2.5197,-2.6869,0
2.802,-0.23466,-0.055706,-1.8485,-0.42692,-0.12136,-0.93358,0.12255,0.58854,-0.75542,2.5166,-2.6835,0
2.805,-0.23514,-0.055591,-1.8637,-0.42613,-0.12533,-0.93266,0.12141,0.58524,-0.7519,2.5139,-2.6806,0
2.808,-0.23554,-0.055498,-1.8788,-0.42543,-0.129,-0.93188,0.12026,0.58229,-0.74877,2.5115,-2.6779,0
2.811,-0.23589,-0.055411,-1.8937,-0.42483,-0.13239,-0.93124,0.1191,0.57966,-0.74599,2.5093,-2.6756,0
2.813,-0.23621,-0.055325,-1.9084,-0.42434,-0.13551,-0.93072,0.11792,0.57736,-0.74354,2.5073,-2.6735,0
2.815,-0.23646,-0.055259,-1.9228,-0.42392,-0.13839,-0.93031,0.11674,0.5753,-0.74136,2.5056,-2.6716,0
2.816,-0.23668,-0.055197,-1.9371,-0.42358,-0.14105,-0.92999,0.11555,0.57347,-0.73944,2.504,-2.6699,0
2.817,-0.23684,-0.055154,-1.9512,-0.4233,-0.14352,-0.92976,0.11435,0.57181,-0.73771,2.5025,-2.6684,0
2.818,-0.23697,-0.055117,-1.965,-0.42307,-0.14581,-0.9296,0.11315,0.57032,-0.73616,2.5012,-2.667,0
2.819,-0.23709,-0.055083,-1.9787,-0.42289,-0.14795,-0.92951,0.11194,0.56899,-0.73477,2.5,-2.6658,0
2.819,-0.23894,-0.060303,-1.9921,-0.42276,-0.14992,-0.92948,0.11072,0.56782,-0.73356,2.4989,-2.6646,0
2.811,-0.24018,-0.059888,-2.0052,-0.42326,-0.15056,-0.93011,0.1095,0.56886,-0.73405,2.4985,-2.6637,0
2.806,-0.24015,-0.059898,-2.018,-0.42378,-0.15111,-0.93076,0.10827,0.56926,-0.73446,2.4981,-2.6633,0
2.802,-0.23999,-0.059952,-2.0306,-0.42423,-0.15175,-0.93135,0.10703,0.56945,-0.73473,2.4977,-2.663,0
2.799,-0.23983,-0.060005,-2.0429,-0.4246,-0.15246,-0.93188,0.10579,0.56952,-0.73487,2.4972,-2.6626,0
2.796,-0.2397,-0.060047,-2.0549,-0.42493,-0.15322,-0.93239,0.10455,0.56952,-0.73492,2.4967,-2.6621,0
2.793,-0.23958,-0.06009,-2.0667,-0.4252,-0.15401,-0.93286,0.10331,0.56945,-0.7349,2.4962,-2.6617,0
2.791,-0.23945,-0.060134,-2.0783,-0.42543,-0.15485,-0.9333,0.10207,0.56929,-0.7348,2.4957,-2.6612,0
2.789,-0.23934,-0.06017,-2.0897,-0.42562,-0.15569,-0.93372,0.10082,0.5691,-0.73467,2.4952,-2.6607,0
2.787,-0.23923,-0.060205,-2.1008,-0.42579,-0.15653,-0.93413,0.099585,0.56889,-0.7345,2.4947,-2.6603,0
2.785,-0.23913,-0.060243,-2.1118,-0.42593,-0.15738,-0.93453,0.098349,0.56864,-0.7343,2.4941,-2.6598,0
2.784,-0.23901,-0.060282,-2.1225,-0.42604,-0.15824,-0.93491,0.097116,0.56835,-0.73406,2.4936,-2.6593,0
2.783,-0.23892,-0.060313,-2.1331,-0.42613,-0.15907,-0.93529,0.095889,0.56808,-0.73383,2.4931,-2.6589,0
2.782,-0.23884,-0.060343,-2.1435,-0.42622,-0.15988,-0.93568,0.094667,0.56782,-0.73361,2.4926,-2.6584,0
2.781,-0.23875,-0.060374,-2.1537,-0.4263,-0.16066,-0.93606,0.09345,0.56756,-0.7334,2.4922,-2.658,0
2.78,-0.23866,-0.060407,-2.1637,-0.42637,-0.16141,-0.93645,0.092241,0.56732,-0.73319,2.4917,-2.6576,0
2.779,-0.23856,-0.060441,-2.1735,-0.42643,-0.16214,-0.93683,0.091038,0.56707,-0.73299,2.4913,-2.6572,0
2.778,-0.23846,-0.060475,-2.1832,-0.42647,-0.16286,-0.93722,0.089843,0.56683,-0.73279,2.4908,-2.6568,0
2.777,-0.23837,-0.060511,-2.1927,-0.42651,-0.16355,-0.9376,0.088655,0.56659,-0.73259,2.4904,-2.6564,0
2.776,-0.23827,-0.060548,-2.202,-0.42654,-0.16423,-0.93798,0.087475,0.56635,-0.7324,2.49,-2.656,0
2.775,-0.23817,-0.060585,-2.2112,-0.42655,-0.1649,-0.93836,0.086304,0.5661,-0.73219,2.4896,-2.6557,0
2.774,-0.23806,-0.060622,-2.2202,-0.42656,-0.16555,-0.93874,0.085142,0.56585,-0.73199,2.4892,-2.6553,0
2.773,-0.23796,-0.060661,-2.229,-0.42655,-0.16619,-0.93911,0.083988,0.56559,-0.73178,2.4888,-2.655,0
2.772,-0.23786,-0.0607,-2.2377,-0.42653,-0.16682,-0.93947,0.082844,0.56532,-0.73156,2.4884,-2.6546,0
2.771,-0.23775,-0.060739,-2.2462,-0.42649,-0.16744,-0.93984,0.08171,0.56505,-0.73133,2.488,-2.6543,0
2.77,-0.23765,-0.060778,-2.2546,-0.42645,-0.16805,-0.94019,0.080585,0.56476,-0.73109,2.4876,-2.654,0
2.77,-0.23808,-0.062196,-2.2628,-0.42639,-0.16866,-0.94054,0.079471,0.56446,-0.73084,2.4873,-2.6536,0
2.767,-0.23815,-0.06217,-2.2709,-0.42647,-0.16896,-0.94103,0.078367,0.56472,-0.73107,2.487,-2.6534,0
2.765,-0.23803,-0.062214,-2.2788,-0.42653,-0.16928,-0.9415,0.077272,0.56481,-0.73121,2.4867,-2.6531,0
2.763,-0.23791,-0.062261,-2.2866,-0.42656,-0.16963,-0.94195,0.076188,0.56483,-0.73129,2.4865,-2.6529,0
2.762,-0.23779,-0.062309,-2.2942,-0.42656,-0.17001,-0.94237,0.075114,0.56478,-0.73129,2.4862,-2.6527,0
2.761,-0.23769,-0.062348,-2.3017,-0.42654,-0.1704,-0.94278,0.074051,0.56472,-0.73127,2.4859,-2.6524,0
2.76,-0.23759,-0.062387,-2.309,-0.42651,-0.17079,-0.94319,0.072999,0.56464,-0.73123,2.4856,-2.6522,0
2.759,-0.23749,-0.062425,-2.3162,-0.42647,-0.17119,-0.94358,0.071957,0.56453,-0.73117,2.4853,-2.652,0
2.758,-0.23739,-0.062464,-2.3233,-0.42641,-0.17158,-0.94396,0.070927,0.5644,-0.73109,2.485,-2.6517,0
2.757,-0.2373,-0.062502,-2.3302,-0.42633,-0.17199,-0.94433,0.069908,0.56425,-0.73098,2.4848,-2.6515,0
2.756,-0.2372,-0.062539,-2.337,-0.42625,-0.1724,-0.94469,0.068901,0.56407,-0.73084,2.4845,-2.6513,0
2.756,-0.2375,-0.063542,-2.3437,-0.42614,-0.17281,-0.94504,0.067904,0.56386,-0.73068,2.4842,-2.651,0
2.754,-0.2375,-0.063542,-2.3503,-0.42614,-0.17303,-0.94548,0.066919,0.56404,-0.73086,2.484,-2.6508,0
2.752,-0.23741,-0.063579,-2.3567,-0.42611,-0.17326,-0.94591,0.065946,0.56412,-0.73098,2.4838,-2.6506,0
2.751,-0.23731,-0.063621,-2.363,-0.42606,-0.17352,-0.94631,0.064983,0.56411,-0.73101,2.4835,-2.6505,0
2.75,-0.23722,-0.063657,-2.3692,-0.42599,-0.1738,-0.94669,0.064031,0.56407,-0.73102,2.4833,-2.6503,0
2.749,-0.23713,-0.063692,-2.3753,-0.42591,-0.17409,-0.94706,0.063091,0.564,-0.73099,2.4831,-2.6501,0
2.748,-0.23705,-0.063726,-2.3813,-0.42581,-0.17439,-0.94743,0.062163,0.5639,-0.73093,2.4829,-2.6499,0
2.747,-0.23696,-0.063761,-2.3871,-0.4257,-0.1747,-0.94777,0.061245,0.56377,-0.73083,2.4826,-2.6497,0
2.747,-0.23721,-0.064576,-2.3929,-0.42558,-0.17503,-0.94811,0.060339,0.56361,-0.73071,2.4824,-2.6495,0
2.745,-0.23719,-0.064583,-2.3985,-0.42553,-0.1752,-0.94851,0.059444,0.56375,-0.73086,2.4822,-2.6493,0
2.744,-0.23711,-0.064617,-2.4041,-0.42546,-0.17539,-0.9489,0.058561,0.56379,-0.73093,2.482,-2.6492,0
2.743,-0.23703,-0.064649,-2.4095,-0.42537,-0.1756,-0.94927,0.057688,0.56379,-0.73097,2.4818,-2.649,0
2.742,-0.23696,-0.06468,-2.4148,-0.42527,-0.17582,-0.94962,0.056827,0.56375,-0.73097,2.4816,-2.6489,0
2.741,-0.23688,-0.06471,-2.4201,-0.42516,-0.17606,-0.94997,0.055977,0.56368,-0.73093,2.4815,-2.6487,0
2.74,-0.23681,-0.064741,-2.4252,-0.42504,-0.17631,-0.9503,0.055137,0.56358,-0.73086,2.4813,-2.6485,0
2.74,-0.23702,-0.065446,-2.4302,-0.4249,-0.17657,-0.95061,0.054309,0.56343,-0.73075,2.4811,-2.6484,0
2.738,-0.237,-0.065456,-2.4352,-0.42482,-0.17671,-0.95098,0.053492,0.56355,-0.73087,2.4809,-2.6482,0
2.737,-0.23693,-0.065486,-2.44,-0.42472,-0.17688,-0.95134,0.052685,0.56356,-0.73092,2.4807,-2.6481,0
2.736,-0.23686,-0.065514,-2.4447,-0.42461,-0.17707,-0.95167,0.051889,0.56353,-0.73092,2.4806,-2.648,0
2.735,-0.2368,-0.065542,-2.4494,-0.42449,-0.17727,-0.95199,0.051104,0.56347,-0.73089,2.4804,-2.6478,0
2.735,-0.23697,-0.066116,-2.454,-0.42435,-0.17749,-0.9523,0.050329,0.56336,-0.73081,2.4802,-2.6477,0
2.733,-0.23694,-0.066128,-2.4584,-0.42426,-0.1776,-0.95265,0.049565,0.56347,-0.73093,2.4801,-2.6475,0
2.732,-0.23688,-0.066156,-2.4628,-0.42415,-0.17775,-0.95298,0.048811,0.56347,-0.73096,2.4799,-2.6474,0
2.731,-0.23682,-0.066181,-2.4671,-0.42402,-0.17792,-0.95329,0.048068,0.56343,-0.73094,2.4798,-2.6473,0
2.731,-0.23696,-0.066669,-2.4713,-0.42389,-0.17811,-0.95359,0.047334,0.56335,-0.73089,2.4796,-2.6472,0
2.73,-0.23693,-0.066682,-2.4755,-0.42379,-0.17821,-0.95393,0.046612,0.56344,-0.731,2.4795,-2.647,0
2.729,-0.23688,-0.066703,-2.4796,-0.42369,-0.17833,-0.95425,0.045899,0.56349,-0.73107,2.4793,-2.6469,0
2.728,-0.23683,-0.066726,-2.4835,-0.42357,-0.17846,-0.95456,0.045196,0.56349,-0.7311,2.4792,-2.6468,0
2.727,-0.23678,-0.066748,-2.4874,-0.42344,-0.17861,-0.95486,0.044503,0.56345,-0.73108,2.4791,-2.6467,0
2.727,-0.23693,-0.067214,-2.4913,-0.4233,-0.17878,-0.95514,0.043819,0.56337,-0.73102,2.4789,-2.6466,0
2.726,-0.2369,-0.067226,-2.495,-0.42319,-0.17887,-0.95545,0.043146,0.56345,-0.73111,2.4788,-2.6465,0
2.725,-0.23685,-0.067245,-2.4987,-0.42308,-0.17897,-0.95575,0.042482,0.56349,-0.73117,2.4787,-2.6464,0
2.724,-0.23681,-0.067265,-2.5023,-0.42296,-0.17909,-0.95604,0.041827,0.56348,-0.73118,2.4785,-2.6462,0
2.724,-0.23692,-0.067642,-2.5059,-0.42282,-0.17923,-0.95631,0.041182,0.56342,-0.73114,2.4784,-2.6461,0
